tree_size ; branching_setting ; number_of_changes ; algorithm ; run ; time ; is_correct ; reduction
250 ; 2 ; 100 ; custom ; 1 ; 5,9189229011535645 ; 1 ; 68,21705426356588
250 ; 5 ; 1 ; zhang ; 1 ; 46,46124196052551 ; 1 ; -
250 ; 5 ; 1 ; custom ; 1 ; 0,04099607467651367 ; 1 ; 4,854368932038835
250 ; 5 ; 5 ; zhang ; 1 ; 47,02275204658508 ; 1 ; -
250 ; 5 ; 5 ; custom ; 1 ; 0,37719178199768066 ; 1 ; 15,90594744121715
250 ; 5 ; 10 ; zhang ; 1 ; 49,337278842926025 ; 1 ; -
250 ; 5 ; 10 ; custom ; 1 ; 1,073889970779419 ; 1 ; 23,119777158774372
250 ; 5 ; 20 ; zhang ; 1 ; 49,174052238464355 ; 1 ; -
250 ; 5 ; 20 ; custom ; 1 ; 3,9157350063323975 ; 1 ; 43,724137931034484
250 ; 5 ; 100 ; zhang ; 1 ; 52,43852114677429 ; 1 ; -
250 ; 5 ; 100 ; custom ; 1 ; 19,754870891571045 ; 1 ; 81,9918144611187
250 ; 1-2 ; 1 ; zhang ; 1 ; 15,249141931533813 ; 1 ; -
250 ; 1-2 ; 1 ; custom ; 1 ; 0,02104496955871582 ; 1 ; 7,621247113163972
250 ; 1-2 ; 5 ; zhang ; 1 ; 13,285038709640503 ; 1 ; -
250 ; 1-2 ; 5 ; custom ; 1 ; 0,12509799003601074 ; 1 ; 17,865429234338748
250 ; 1-2 ; 10 ; zhang ; 1 ; 13,689532995223999 ; 1 ; -
250 ; 1-2 ; 10 ; custom ; 1 ; 0,7619011402130127 ; 1 ; 35,51401869158878
250 ; 1-2 ; 20 ; zhang ; 1 ; 17,92830991744995 ; 1 ; -
250 ; 1-2 ; 20 ; custom ; 1 ; 2,1981778144836426 ; 1 ; 56,56108597285068
250 ; 1-2 ; 100 ; zhang ; 1 ; 15,126209020614624 ; 1 ; -
250 ; 1-2 ; 100 ; custom ; 1 ; 4,606362819671631 ; 1 ; 76,13365155131265
250 ; 1-5 ; 1 ; zhang ; 1 ; 37,590105295181274 ; 1 ; -
250 ; 1-5 ; 1 ; custom ; 1 ; 0,03626275062561035 ; 1 ; 6,153846153846154
250 ; 1-5 ; 5 ; zhang ; 1 ; 36,33093214035034 ; 1 ; -
250 ; 1-5 ; 5 ; custom ; 1 ; 0,2706449031829834 ; 1 ; 17,763157894736842
250 ; 1-5 ; 10 ; zhang ; 1 ; 32,81488275527954 ; 1 ; -
250 ; 1-5 ; 10 ; custom ; 1 ; 0,8427660465240479 ; 1 ; 27,564102564102566
250 ; 1-5 ; 20 ; zhang ; 1 ; 38,96798896789551 ; 1 ; -
250 ; 1-5 ; 20 ; custom ; 1 ; 3,5137879848480225 ; 1 ; 46,26391096979332
250 ; 1-5 ; 100 ; zhang ; 1 ; 36,60057282447815 ; 1 ; -
250 ; 1-5 ; 100 ; custom ; 1 ; 7,700099945068359 ; 1 ; 66,16915422885572
